respid,constituency.x,urban.x,old_branch_position,ps2018_contestant,won_seat,ps2018_contest_position,years_active_npp,age,female,chief_relative,pol_relative,da_relative,constexec_relative,mpdce_relative,local_eth_minority,lives_outside_ps,years_comm,formal_sector,helps_comm_w_party,helps_comm_w_da,helps_party_idcomm,campaign_canvass,campaign_gifts,campaign_jobs,campaign_assistance,campaign_workwchief,campaign_orgevents,campaign_orgrallies,campaign_orgtransport,campaign_drivevoters,yea_since2016.x,gov_loan_since2016.x,training_since2016.x,paid_for_campaign,paid_for_camp_money,paid_for_camp_loan,paid_for_camp_cloth,paid_for_camp_food,paid_for_camp_credit,paid_for_camp_bicycle,paid_for_camp_moto,paid_for_camp_phone,paid_post_camp_loan.x,paid_post_camp_bicycle.x,paid_post_camp_moto.x,paid_post_camp_contracts.x,paid_post_camp_job.x,paid_post_camp_training.x,contestation_type,wealth_index_2km.x,npp_const_2016.x,comp_const_2016.x,cxn_down_percentage_correct_full,cxn_up_percentage_correct_full,pres2012_ps_margin,bio_educ_three,cpgn_brok_index,broker_down,broker_up,asset_index,petty_trader,cxn_up_constexecs,cxn_up_bureaucrats,cxn_up_politicians,asset_total.x,payments.increase_pay_open,version.y,asset_total.y,yea_since2016.y,gov_loan_since2016.y,training_since2016.y,paid_post_camp_loan.y,paid_post_camp_bicycle.y,paid_post_camp_moto.y,paid_post_camp_contracts.y,paid_post_camp_job.y,paid_post_camp_training.y,cxn_up_percentage_correct_full_w2,cxn_up_constexecs_w2,cxn_up_bureaucrats_w2,cxn_up_politicians_w2,expected_personal_category1.x,expected_personal_category2.x,expected_personal_category3.x,expected_personal_category4.x,expected_personal_category1.y,expected_personal_category2.y,expected_personal_category3.y,expected_personal_category4.y,job_immed,job_after,train_immed,train_after,loan_immed,loan_after,bike_moto_immed,bike_moto_after,contracts_immed,contracts_after,big_pat_immed,big_pat_after,big_pat_total,big_pat_after2,small_pat_immed,small_pat_after,small_pat_total,cloth_immed,cloth_after,food_immed,food_after,money_immed,money_after,inputs_immed,inputs_after,electronics_immed,electronics_after,nothing_immed,nothing_after,change_econ_retro,change_consumer_conf,change_total_assets,npp12to16_ps_swing.NEW,helps_comm_w_party.y,helps_comm_w_da.y,helps_party_idcomm.y,howto_paid_r1,howto_paid_r2,howto_cxnup,howto_effort_performance,km_to_capital_wave1,broker_up.y,broker_down.y,current_exec,newly_elected,change_cnx_up,swing_2012_2016_const,npp_rawvotes,anon.ps.name,paid_camp_big,paid_for_camp_bike_moto,paid_camp_small,expects.accomodation,expects.bur.favors,expects.fees,expects.cash,expects.inputs,expects.job,expects.job.family,expects.loan,expects.moto,expects.other,not_paid_for_campaign,nothing_start_to_immed,nothing_start_to_after,major_start_to_immed,major_start_to_after,minor_start_to_immed,minor_start_to_after
10109,lower_manya_krobo,0,1,1,1,org,26,43,0,0,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.125,0.16,0.280851063829787,1,4,0,0,4,0,0.3,0,0.142857142857143,4,Nothing,V13,3,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.428571428571429,loan,,,,contracts,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1,0.156207622165069,0,0,1,impossible,,0,0,0.848253541930278,0,1,1,0,0.04,0.112594600924051,21,PS150,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
10108,lower_manya_krobo,0,1,1,1,women_org,6,45,1,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.0416666666666667,0.12,0.280851063829787,1,2,0,0,5,1,0.2,0,0.142857142857143,5,Nothing,V13,5,0,1,0,1,0,0,0,0,0,0.2,0.3,0,0.285714285714286,job for family,,,,job for family,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.156207622165069,0,0,0,impossible,,0,0,0.848253541930278,0,0,1,0,0.08,0.112594600924051,21,PS150,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
10110,lower_manya_krobo,0,1,1,1,youth_org,26,46,0,1,0,0,0,0,0,0,9,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.0416666666666667,0.36,0.280851063829787,1,6,0,0,5,0,0.3,0.25,0.571428571428571,5,I will mobilize more vote for the party,V13,6,1,0,0,0,0,0,0,1,0,0.4,0.4,0.125,0.714285714285714,cash,,,,job for family,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.156207622165069,0,1,0,performance,,0,1,0.848253541930278,1,0,1,0,0.04,0.112594600924051,21,PS150,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1
10111,lower_manya_krobo,0,1,1,1,chair,26,40,0,1,1,1,0,0,0,0,40,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.0833333333333333,0.52,0.280851063829787,2,7,0,0,6,0,0.7,0.25,0.571428571428571,6,Nothing,V13,7,0,0,0,0,0,0,0,0,0,0.48,0.5,0.375,0.571428571428571,job,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,1,0.156207622165069,0,0,1,impossible,,0,0,0.848253541930278,0,1,1,0,-0.04,0.112594600924051,21,PS150,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
10113,lower_manya_krobo,0,1,1,1,youth_org,22,54,1,0,0,0,0,0,0,0,54,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0,0.08,0.26797385620915,1,4,0,0,3,0,0.1,0,0.142857142857143,3,I will speak the chairman at my polling station.,V13,2,0,1,0,1,0,0,0,0,0,0.08,0,0,0.285714285714286,loan,,,,school fees,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,-1,0.160848079069026,0,0,0,connect_up,,1,0,0.696849439379649,0,0,1,0,0,0.112594600924051,9,PS151,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1
10112,lower_manya_krobo,0,1,1,1,org,22,67,0,0,1,1,0,0,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.0416666666666667,0.12,0.26797385620915,2,1,0,0,4,0,0.3,0,0,4,Will campaign for the party,V13,5,0,0,0,0,0,0,0,0,0,0.08,0.1,0,0.142857142857143,benefits,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-1,0,1,0.160848079069026,0,0,0,greater_effort,,0,1,0.696849439379649,0,0,1,0,-0.04,0.112594600924051,9,PS151,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
10117,lower_manya_krobo,0,0,1,1,secretary,2,28,0,1,1,0,0,0,0,0,28,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.291666666666667,0.16,0.26797385620915,2,6,0,1,7,0,0.1,0.125,0.285714285714286,7,Intensify house to house campaign,V13,6,0,0,0,0,0,0,0,0,0,0.2,0.3,0,0.285714285714286,job,,,,job for family,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,-1,0.160848079069026,0,0,1,greater_effort,,0,1,0.696849439379649,0,1,1,1,0.04,0.112594600924051,9,PS151,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
10114,lower_manya_krobo,0,0,1,1,chair,22,44,0,0,0,0,0,0,0,0,25,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.333333333333333,0.4,0.26797385620915,2,6,0,1,4,0,0.4,0.125,0.714285714285714,4,Nothing,V13,6,0,0,0,0,0,0,0,0,0,0.6,0.7,0.25,0.857142857142857,loan,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0.160848079069026,0,1,0,impossible,,0,0,0.696849439379649,1,0,1,1,0.2,0.112594600924051,9,PS151,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0
10115,lower_manya_krobo,0,1,1,1,women_org,18,42,1,1,1,0,0,0,0,0,22,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.333333333333333,0.24,0.26797385620915,1,5,0,0,7,0,0.3,0,0.428571428571429,7,I will contact the constituency executives for discussion,V13,6,0,1,0,1,0,0,0,0,0,0.2,0.4,0,0.142857142857143,job for family,,,,job for family,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,-1,0.160848079069026,0,0,0,connect_up,,1,0,0.696849439379649,0,0,1,0,-0.04,0.112594600924051,9,PS151,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
10116,lower_manya_krobo,0,1,1,1,org,10,58,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.0416666666666667,0.08,0.26797385620915,1,2,0,0,4,0,0.1,0,0.142857142857143,4,Nothing,V13,4,0,0,0,0,0,0,0,0,0,0.16,0.1,0,0.428571428571429,job for family,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0.160848079069026,0,0,0,impossible,,0,0,0.696849439379649,0,0,1,0,0.08,0.112594600924051,9,PS151,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
10121,lower_manya_krobo,0,1,1,1,chair,26,50,0,0,0,0,0,0,0,0,50,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.125,0.56,0.152682255845942,1,8,0,0,6,0,0.5,0.25,1,6,I will continue to lobby,V13,6,0,0,0,0,0,0,0,1,0,0.32,0.3,0.25,0.428571428571429,job,,,,loan,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.127186087640008,0,0,1,connect_up,,1,0,0.426340594583085,0,1,1,0,-0.24,0.112594600924051,93,PS152,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
10122,lower_manya_krobo,0,0,1,1,women_org,18,42,1,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.166666666666667,0.08,0.152682255845942,1,4,0,0,6,1,0,0,0.285714285714286,6,I will get to them and discuss with them,V13,5,0,1,0,1,0,0,0,0,0,0.16,0.1,0,0.428571428571429,loan,,,,cash,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0.127186087640008,0,0,0,connect_up,,1,0,0.426340594583085,0,0,1,1,0.08,0.112594600924051,93,PS152,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
10123,lower_manya_krobo,0,0,1,1,org,2,25,0,0,0,0,0,0,1,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.0833333333333333,0.28,0.152682255845942,2,0,0,0,5,0,0.3,0.25,0.285714285714286,5,Nothing,V13,6,0,0,0,0,0,0,0,0,0,0.28,0.5,0.125,0.142857142857143,job for family,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0.127186087640008,0,0,0,impossible,,0,0,0.426340594583085,0,0,1,1,0,0.112594600924051,93,PS152,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
10124,lower_manya_krobo,0,0,1,1,chair,22,44,0,1,0,0,0,0,0,0,22,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0,0.08,0.152682255845942,2,2,0,0,4,0,0.1,0,0.142857142857143,4,Nothing,V13,3,0,0,0,0,0,0,0,0,0,0.36,0.5,0.125,0.428571428571429,higher salary,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1,0.127186087640008,0,1,1,impossible,,0,0,0.426340594583085,1,1,1,1,0.28,0.112594600924051,93,PS152,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
10125,lower_manya_krobo,0,0,1,1,youth_org,10,28,0,0,0,0,0,0,1,0,15,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0,0.08,0.152682255845942,1,5,0,0,6,0,0,0,0.285714285714286,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,job for family,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.127186087640008,NA,NA,NA,NA,,NA,NA,0.426340594583085,NA,NA,1,1,NA,0.112594600924051,93,PS152,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,NA,0,NA,0,NA
10126,lower_manya_krobo,0,1,1,1,women_org,18,38,1,0,0,0,0,0,0,0,16,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,uncontested,0.467795,0,1,0,0.48,0.152682255845942,1,6,1,1,4,0,0.5,0.375,0.571428571428571,4,Nothing,V13,5,0,0,0,0,0,0,0,1,0,0.48,0.7,0.25,0.428571428571429,loan,,,,loan,,,,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.127186087640008,0,0,1,impossible,,0,0,0.426340594583085,0,1,1,0,0,0.112594600924051,93,PS152,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
10127,lower_manya_krobo,0,1,1,1,secretary,10,27,0,0,0,0,0,0,0,0,27,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.0416666666666667,0.32,0.152682255845942,2,4,1,1,5,0,0.5,0.125,0.285714285714286,5,I will channel my concerns to the national executives,V13,7,0,0,0,0,0,0,0,0,0,0.44,0.7,0.125,0.428571428571429,job for family,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,2,0.127186087640008,1,0,0,connect_up,,1,0,0.426340594583085,1,0,1,0,0.12,0.112594600924051,93,PS152,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
10119,lower_manya_krobo,0,0,1,1,secretary,6,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.0416666666666667,0.04,0.152682255845942,2,2,0,0,8,0,0,0,0.142857142857143,8,Nothing,V13,8,0,0,0,0,0,0,0,0,0,0.4,0.6,0.125,0.428571428571429,,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.127186087640008,1,0,1,impossible,,0,0,0.426340594583085,1,1,1,1,0.36,0.112594600924051,93,PS152,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10120,lower_manya_krobo,0,1,1,1,org,10,34,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.125,0.2,0.152682255845942,1,2,0,0,5,0,0.2,0,0.428571428571429,5,I will keep speaking with the leadership,V13,5,0,0,0,0,0,0,0,0,0,0.32,0.4,0,0.571428571428571,contracts,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.127186087640008,0,0,0,connect_up,,1,0,0.426340594583085,0,0,1,0,0.12,0.112594600924051,93,PS152,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
10118,lower_manya_krobo,0,0,1,1,youth_org,11,31,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.467795,0,1,0.0416666666666667,0.04,0.152682255845942,3,NA,1,1,7,0,0,0,0.142857142857143,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,0.127186087640008,NA,NA,NA,NA,,NA,NA,0.426340594583085,NA,NA,1,1,NA,0.112594600924051,93,PS152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,0,NA,0,NA
10950,lower_manya_krobo,0,0,1,1,secretary,6,28,0,1,1,0,0,0,0,0,28,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.6250332,0,1,0.333333333333333,0.2,0.299107142857143,2,4,0,0,8,0,0.2,0.25,0.142857142857143,8,Nothing,V13,6,0,0,0,0,0,0,0,1,0,0.64,0.8,0.375,0.714285714285714,loan,,,,job,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,-2,0.126277850589778,0,0,1,impossible,,0,0,0.166445610933697,0,1,1,1,0.44,0.112594600924051,28,PS153,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
10951,lower_manya_krobo,0,0,1,1,youth_org,14,29,0,1,1,0,1,0,0,0,29,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.291666666666667,0.48,0.299107142857143,1,5,0,0,3,0,0.7,0.25,0.428571428571429,3,I will go to the district executives to demand for it.,V13,5,1,0,0,0,0,0,0,1,0,0.72,0.9,0.375,0.857142857142857,job,job for family,,,cash,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0.126277850589778,1,1,0,connect_up,,1,0,0.166445610933697,1,0,1,1,0.24,0.112594600924051,28,PS153,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0
10952,lower_manya_krobo,0,1,1,1,chair,22,42,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0,0.36,0.299107142857143,1,4,0,0,5,0,0.4,0.375,0.285714285714286,5,Nothing,V13,4,0,0,0,0,0,0,0,0,0,0.56,0.7,0.25,0.714285714285714,job for family,,,,cash,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1,-1,0.126277850589778,0,0,0,impossible,,0,0,0.166445610933697,0,0,1,0,0.2,0.112594600924051,28,PS153,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
10953,lower_manya_krobo,0,0,1,1,chair,8,40,0,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.0833333333333333,0.16,0.299107142857143,2,2,0,0,8,0,0.2,0.125,0.142857142857143,8,I will discuss with the constituency executives,V13,7,0,0,0,0,0,0,0,0,0,0.36,0.4,0.25,0.428571428571429,cash,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-1,0.126277850589778,0,0,0,connect_up,,1,0,0.166445610933697,0,0,1,1,0.2,0.112594600924051,28,PS153,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
10949,lower_manya_krobo,0,0,1,1,org,18,46,0,1,1,1,1,0,0,0,46,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,backroom,0.6250332,0,1,0.25,0.04,0.299107142857143,1,6,0,1,3,0,0,0,0.142857142857143,3,Nothing,V13,4,0,0,0,0,0,0,0,0,0,0.16,0.1,0,0.428571428571429,business help,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,1,1,0.126277850589778,0,1,0,impossible,,0,0,0.166445610933697,1,0,1,1,0.12,0.112594600924051,28,PS153,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
10954,lower_manya_krobo,0,0,1,1,youth_org,7,25,0,0,0,0,0,0,0,0,25,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.125,0.24,0.299107142857143,2,6,0,0,6,0,0.3,0.25,0.142857142857143,6,Nothing,V13,4,1,0,0,0,0,0,0,1,0,0.2,0.2,0,0.428571428571429,job,,,,job,,,,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-2,0.126277850589778,0,1,1,impossible,,0,0,0.166445610933697,1,1,1,1,-0.04,0.112594600924051,28,PS153,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
10955,lower_manya_krobo,0,0,1,1,women_org,14,28,1,0,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.6250332,0,1,0.166666666666667,0.36,0.299107142857143,2,4,0,0,4,0,0.4,0.25,0.428571428571429,4,Yes. Will work hard and campaign againt the party executives and change them for new ones to come to power,V13,6,0,0,0,0,0,0,0,0,0,0.44,0.5,0.125,0.714285714285714,school fees,,,,job,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0.126277850589778,0,0,0,protest_party_leadership,greater_effort,0,1,0.166445610933697,0,0,1,1,0.08,0.112594600924051,28,PS153,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
10956,lower_manya_krobo,0,1,1,1,women_org,18,59,1,0,1,0,0,0,0,0,40,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,backroom,0.6250332,0,1,0,0,0.299107142857143,1,3,0,0,2,0,0,0,0,2,Nothing,V13,3,0,1,0,1,0,0,0,0,0,0,0,0,0,job for family,cash,,,job for family,,,,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.126277850589778,0,0,0,impossible,,0,0,0.166445610933697,0,0,1,0,0,0.112594600924051,28,PS153,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
10957,lower_manya_krobo,0,1,1,1,org,18,46,0,0,0,0,0,0,0,0,18,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.125,0.16,0.299107142857143,2,6,1,1,5,0,0.2,0,0.285714285714286,5,Nothing,V13,5,0,0,0,0,0,0,0,0,0,0.08,0.1,0,0.142857142857143,accommodation,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.126277850589778,0,0,0,impossible,,0,0,0.166445610933697,0,0,1,0,-0.08,0.112594600924051,28,PS153,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
10958,lower_manya_krobo,0,0,1,1,secretary,18,43,0,0,0,0,0,0,0,0,43,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,uncontested,0.6250332,0,1,0.0833333333333333,0,0.299107142857143,1,3,0,0,4,0,0,0,0,4,Nothing,V13,6,0,0,0,0,0,0,0,0,0,0.08,0.1,0,0.142857142857143,cash,,,,loan,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,-1,-1,2,0.126277850589778,0,1,1,impossible,,0,0,0.166445610933697,1,1,1,1,0.08,0.112594600924051,28,PS153,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
10959,lower_manya_krobo,0,0,1,0,women_org,18,47,1,1,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,contested,0.6250332,0,1,0.166666666666667,0.48,0.299107142857143,1,3,0,0,3,0,0.6,0.25,0.571428571428571,3,Nothing,V13,5,0,0,0,0,0,0,0,0,0,0.28,0.4,0,0.428571428571429,school fees,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0.126277850589778,0,0,0,impossible,,0,0,0.166445610933697,0,0,0,0,-0.2,0.112594600924051,28,PS153,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
